       0.00000       0.00000     0.99875E-01    -0.25387E+00
       0.00000       6.28320     0.10800E+00    -0.26200E+00
       1.00000       0.00000     0.19432E+00    -0.34832E+00
       1.00000       6.28320     0.18708E+00    -0.34108E+00
